transaction_id,user_id,merchant_id,transaction_amount,transaction_status,transaction_date,bank_name
T218548,U017,M023,36347.91,Success,2025-07-17 07:42:28.433912,SBI
T267138,U014,M014,45570.22,Success,2025-06-12 04:56:39.434271,ICICI
T941235,U073,M022,21964.32,Success,2025-06-24 16:42:59.434590,SBI
T498197,U100,M012,30606.79,Success,2025-07-19 02:10:39.434901,Axis
T817712,U094,M029,6619.7,Success,2025-07-24 16:54:46.435211,SBI
T611833,U015,M029,20623.08,Success,2025-04-30 19:21:12.435522,HDFC
T166412,U034,M021,15780.47,Success,2025-07-03 17:59:35.435830,Kotak
T810859,U068,M025,37206.83,Success,2025-07-05 14:44:41.436140,ICICI
T692458,U029,M022,43669.86,Success,2025-06-15 17:49:12.436464,Kotak
T648513,U089,M023,30950.13,Success,2025-06-07 08:50:20.436790,HDFC
T793856,U094,M008,24148.29,Success,2025-06-29 18:47:17.437150,SBI
T809147,U083,M013,7517.86,Success,2025-07-15 13:58:11.437477,HDFC
T685466,U079,M002,681.08,Success,2025-05-11 13:53:51.437791,Kotak
T630126,U061,M028,24842.16,Success,2025-05-12 09:38:57.438101,ICICI
T178501,U097,M016,16099.63,Success,2025-05-28 11:16:16.438411,ICICI
T391668,U007,M017,11213.06,Failed,2025-06-27 19:16:05.438722,ICICI
T497030,U052,M027,11826.5,Failed,2025-06-09 21:59:53.439031,HDFC
T565765,U074,M015,4492.19,Success,2025-06-13 17:43:02.439343,Axis
T568784,U041,M004,49035.47,Success,2025-07-07 16:45:46.439651,HDFC
T785111,U003,M004,20231.64,Success,2025-04-29 19:43:29.439960,Axis
T684194,U071,M001,41312.85,Success,2025-07-12 05:13:08.440269,HDFC
T733553,U080,M021,15299.44,Success,2025-06-14 16:44:35.440600,HDFC
T689648,U027,M021,33606.57,Success,2025-05-29 10:28:41.440914,Kotak
T480992,U007,M027,11223.61,Success,2025-06-09 11:11:55.441272,ICICI
T448098,U072,M025,31025.92,Success,2025-06-11 06:42:41.441590,HDFC
T851470,U085,M012,35824.08,Success,2025-05-07 09:55:26.441899,SBI
T202170,U098,M022,11165.18,Success,2025-05-29 11:39:00.442217,HDFC
T472390,U082,M026,14669.98,Success,2025-06-16 00:32:37.442530,ICICI
T492052,U090,M004,2384.33,Success,2025-05-12 06:44:24.442840,ICICI
T616342,U018,M027,35871.12,Success,2025-07-05 09:35:05.443148,ICICI
T529088,U014,M009,30581.5,Failed,2025-05-14 13:14:17.443457,ICICI
T226611,U051,M007,22906.6,Success,2025-07-11 05:04:18.443765,HDFC
T299836,U092,M011,5477.51,Success,2025-06-05 14:00:58.444085,Kotak
T148759,U082,M027,33639.87,Success,2025-05-08 07:21:06.444438,ICICI
T909652,U058,M015,32956.99,Success,2025-06-14 07:05:44.444774,Kotak
T241176,U064,M001,26565.18,Failed,2025-05-01 01:24:37.445124,HDFC
T680099,U056,M027,29297.52,Success,2025-07-25 02:10:13.445454,HDFC
T633025,U100,M030,45518.06,Success,2025-07-02 12:16:56.445768,Axis
T706658,U023,M024,40780.68,Success,2025-05-06 09:31:42.446078,Kotak
T506224,U085,M020,30347.42,Failed,2025-05-27 14:10:50.446389,SBI
T628597,U050,M014,48977.09,Failed,2025-07-24 06:27:20.446700,Axis
T826155,U098,M008,13752.43,Success,2025-05-29 15:08:57.447009,HDFC
T408463,U058,M026,6755.25,Success,2025-06-05 09:59:48.447318,Kotak
T731792,U090,M029,37446.5,Success,2025-05-25 08:44:54.447627,ICICI
T984027,U090,M018,43049.31,Success,2025-07-04 11:01:03.447937,ICICI
T872610,U071,M021,10945.39,Success,2025-05-16 16:53:46.448247,HDFC
T754487,U092,M010,34361.9,Success,2025-07-24 18:45:45.448578,Kotak
T805034,U017,M023,32539.31,Success,2025-05-13 14:33:50.448939,SBI
T628370,U070,M023,31880.18,Success,2025-07-04 07:28:19.449396,Axis
T221011,U098,M012,28157.78,Success,2025-06-21 22:16:02.449725,HDFC
T698357,U086,M023,20932.15,Success,2025-07-07 22:53:26.450042,Axis
T982260,U069,M010,43886.11,Failed,2025-06-06 08:27:42.450356,HDFC
T947568,U002,M017,5412.88,Success,2025-06-02 07:43:20.450678,HDFC
T252386,U007,M022,2924.58,Success,2025-05-22 06:20:05.451004,ICICI
T886626,U021,M010,34201.18,Success,2025-05-10 13:25:59.451322,SBI
T980155,U008,M023,39239.43,Success,2025-05-16 03:35:12.451636,Axis
T890200,U070,M002,17998.25,Success,2025-06-09 06:51:06.451947,Axis
T207458,U079,M028,33808.75,Success,2025-06-19 21:31:01.452273,Kotak
T335203,U096,M021,28107.4,Success,2025-05-19 09:52:04.452606,ICICI
T635740,U090,M010,34677.51,Failed,2025-04-30 21:42:04.452922,ICICI
T500118,U050,M014,47839.43,Success,2025-07-01 20:44:33.453277,Axis
T427841,U071,M002,746.97,Success,2025-05-20 17:53:51.453594,HDFC
T312952,U080,M028,39068.15,Success,2025-07-19 19:45:08.453905,HDFC
T564586,U029,M030,31726.05,Success,2025-07-04 05:35:27.454237,Kotak
T779091,U048,M025,29460.43,Success,2025-07-07 00:56:36.454568,ICICI
T732697,U026,M025,36273.23,Failed,2025-05-15 03:06:45.454881,Axis
T408467,U058,M006,49174.32,Success,2025-05-03 13:45:20.455194,Kotak
T296059,U023,M024,25740.96,Success,2025-06-01 23:09:57.455505,Kotak
T142608,U055,M009,27874.27,Success,2025-05-08 23:18:26.455815,ICICI
T268746,U075,M028,12825.31,Success,2025-05-28 10:29:50.456125,Axis
T588983,U091,M030,7824.8,Success,2025-05-11 06:23:06.456434,SBI
T438302,U077,M002,38705.68,Success,2025-06-26 01:26:24.456766,ICICI
T745512,U085,M010,24578.49,Failed,2025-06-20 22:39:51.457104,SBI
T676884,U046,M003,39223.17,Failed,2025-05-27 04:53:43.457426,Axis
T650916,U029,M006,26078.25,Success,2025-07-11 16:20:41.457749,Kotak
T629678,U021,M014,27199.7,Success,2025-06-04 12:15:36.458064,SBI
T196411,U045,M008,44181.5,Success,2025-06-29 17:54:41.458376,Axis
T448005,U043,M012,14749.36,Success,2025-07-08 10:02:42.458686,Axis
T748314,U068,M016,49831.89,Success,2025-07-15 07:33:48.458998,ICICI
T888669,U084,M001,5824.63,Success,2025-05-29 22:29:08.459336,SBI
T567315,U031,M029,32148.99,Success,2025-07-24 12:44:25.459653,ICICI
T751303,U032,M002,34159.31,Success,2025-05-27 12:04:03.459966,Kotak
T499898,U015,M013,12903.87,Success,2025-07-05 15:12:56.460278,HDFC
T396567,U004,M030,25891.7,Success,2025-07-10 03:36:43.460606,SBI
T493172,U066,M026,25485.91,Success,2025-06-12 14:34:02.460919,SBI
T145981,U038,M029,32611.26,Success,2025-05-27 10:36:47.461270,SBI
T638857,U011,M004,8453.0,Success,2025-07-10 10:11:34.461588,HDFC
T664107,U069,M001,31383.96,Success,2025-05-16 19:23:12.461899,HDFC
T802897,U081,M025,10737.44,Success,2025-07-01 21:20:24.462209,HDFC
T544815,U014,M007,26933.94,Success,2025-07-03 13:44:23.462519,ICICI
T877388,U100,M014,32363.4,Success,2025-05-03 08:16:59.462830,Axis
T883171,U088,M005,1285.27,Success,2025-07-04 22:39:16.463139,HDFC
T447828,U005,M003,3755.08,Success,2025-05-13 14:58:55.463449,HDFC
T932794,U033,M018,3615.06,Success,2025-07-15 02:44:31.463759,Axis
T338703,U034,M014,19462.83,Success,2025-06-26 12:44:34.464077,Kotak
T524094,U056,M011,942.86,Success,2025-06-30 17:07:48.464397,HDFC
T224052,U069,M001,32107.0,Success,2025-06-25 09:05:19.464732,HDFC
T166309,U097,M024,29321.84,Success,2025-07-03 09:24:13.465081,ICICI
T989455,U010,M012,46409.58,Success,2025-05-06 15:32:38.465407,ICICI
T403915,U088,M010,30367.64,Success,2025-05-23 16:12:48.465719,HDFC
T902448,U057,M013,19816.15,Success,2025-06-29 11:49:36.466031,Axis
T132316,U061,M006,26720.04,Success,2025-05-09 14:01:19.466340,ICICI
T883028,U051,M026,39894.48,Success,2025-06-18 07:51:37.466650,HDFC
T409307,U082,M005,14973.02,Success,2025-07-21 11:02:20.466961,ICICI
T933635,U094,M021,18719.21,Success,2025-04-27 10:12:43.467272,SBI
T680412,U072,M005,6249.43,Success,2025-04-26 19:57:02.467584,HDFC
T700538,U077,M013,26903.89,Success,2025-05-04 14:35:24.467894,ICICI
T419491,U027,M024,37097.38,Success,2025-07-05 19:47:12.468204,Kotak
T460554,U028,M014,45290.84,Success,2025-07-18 00:16:23.468532,Axis
T637450,U019,M006,9281.24,Success,2025-06-25 05:40:34.468847,HDFC
T975297,U033,M007,5819.66,Failed,2025-06-30 11:43:19.469210,Axis
T938504,U073,M028,2813.98,Success,2025-07-08 06:17:04.469538,SBI
T675512,U060,M021,27528.26,Success,2025-05-24 13:30:00.469853,ICICI
T804313,U009,M009,5000.3,Success,2025-07-05 18:58:32.470165,ICICI
T708798,U063,M011,17921.2,Success,2025-06-30 12:27:44.470475,Kotak
T787313,U031,M004,14328.34,Success,2025-05-03 02:53:48.470785,ICICI
T302897,U041,M016,22587.23,Success,2025-06-25 04:24:44.471095,HDFC
T791454,U040,M023,29250.08,Success,2025-06-20 06:03:43.471413,Kotak
T694397,U047,M026,15885.02,Success,2025-06-06 22:15:31.471726,Axis
T276831,U001,M011,12384.14,Success,2025-05-17 20:25:21.472036,Axis
T846794,U095,M021,21862.59,Success,2025-07-16 21:49:42.472347,Axis
T476948,U018,M022,36675.34,Success,2025-07-20 13:51:09.472676,ICICI
T603268,U060,M015,18001.21,Success,2025-05-26 00:01:52.472987,ICICI
T610626,U071,M004,8870.93,Success,2025-06-24 05:46:30.473335,HDFC
T185955,U036,M028,41339.54,Success,2025-07-21 21:06:10.473651,ICICI
T664781,U026,M009,36703.88,Success,2025-06-26 04:21:29.473961,Axis
T180176,U094,M003,44616.05,Failed,2025-07-17 19:54:43.474272,SBI
T631815,U081,M001,40650.86,Success,2025-06-21 13:10:00.474580,HDFC
T524814,U099,M019,10716.76,Success,2025-04-29 21:38:44.474888,Kotak
T678388,U034,M018,44709.9,Success,2025-06-17 17:46:08.475197,Kotak
T595036,U084,M025,7516.79,Success,2025-06-03 10:49:03.475504,SBI
T334153,U099,M019,36688.02,Success,2025-05-24 14:18:26.475814,Kotak
T240384,U060,M017,25569.56,Success,2025-06-03 20:48:24.476123,ICICI
T481540,U065,M001,33167.66,Success,2025-07-17 16:10:16.476433,ICICI
T945718,U079,M022,8375.59,Success,2025-06-15 06:15:20.476764,Kotak
T247189,U058,M006,9039.34,Success,2025-06-20 06:40:08.477124,Kotak
T791444,U019,M024,36627.02,Success,2025-05-31 04:17:04.477523,HDFC
T142383,U029,M025,24433.34,Success,2025-05-02 10:42:26.477851,Kotak
T377198,U048,M008,2236.14,Success,2025-05-16 10:02:55.478176,ICICI
T643042,U047,M013,23536.74,Success,2025-06-09 11:37:34.478493,Axis
T148693,U006,M021,16271.15,Success,2025-07-03 16:03:16.478805,Kotak
T646699,U082,M027,13747.42,Success,2025-07-07 09:00:18.479116,ICICI
T376106,U075,M018,28550.99,Success,2025-06-01 21:54:38.479426,Axis
T785428,U049,M012,29425.17,Success,2025-07-22 13:14:59.479736,SBI
T976052,U010,M017,12654.16,Success,2025-07-23 10:15:30.480046,ICICI
T333726,U067,M013,17709.61,Success,2025-07-19 14:09:47.480359,Axis
T461792,U063,M026,24157.29,Success,2025-06-24 00:08:38.480691,Kotak
T106918,U065,M029,7034.52,Success,2025-05-12 10:07:11.481004,ICICI
T341162,U010,M017,32209.5,Success,2025-05-16 21:06:03.481352,ICICI
T257538,U024,M006,18174.92,Success,2025-07-04 23:40:00.481666,ICICI
T956639,U016,M022,11594.28,Success,2025-07-14 02:23:58.481976,Kotak
T446265,U093,M004,24127.68,Success,2025-06-11 19:56:57.482286,Axis
T602290,U027,M019,8146.19,Success,2025-07-16 06:06:41.482595,Kotak
T530859,U003,M008,2252.9,Success,2025-06-21 00:33:02.482904,Axis
T721121,U021,M005,31514.07,Success,2025-04-30 03:33:05.483211,SBI
T700067,U019,M002,8400.43,Success,2025-07-24 21:41:14.483520,HDFC
T288783,U067,M013,30007.94,Success,2025-06-20 01:31:27.483830,Axis
T768595,U003,M029,36005.41,Success,2025-06-29 14:12:28.484139,Axis
T961198,U037,M003,10908.01,Success,2025-06-24 05:32:16.484486,Axis
T594312,U062,M006,11046.25,Success,2025-06-05 05:23:11.484818,HDFC
T730025,U019,M026,29174.04,Success,2025-07-09 20:36:42.485167,HDFC
T290719,U080,M022,25589.16,Success,2025-05-12 15:03:00.485488,HDFC
T859364,U088,M011,46125.36,Success,2025-06-23 06:15:13.485802,HDFC
T719284,U009,M008,18972.75,Success,2025-05-09 04:18:33.486117,ICICI
T213844,U003,M007,26183.3,Success,2025-07-23 15:08:39.486432,Axis
T628859,U088,M014,41343.06,Success,2025-06-24 03:10:23.486746,HDFC
T200976,U023,M016,45090.25,Failed,2025-06-23 13:53:51.487056,Kotak
T140932,U069,M017,37643.92,Success,2025-05-05 09:22:43.487367,HDFC
T605666,U085,M005,45109.04,Success,2025-06-17 16:51:27.487676,SBI
T967719,U001,M029,46892.97,Success,2025-07-01 05:23:17.487982,Axis
T780768,U056,M017,21092.13,Success,2025-07-20 06:43:07.488290,HDFC
T145548,U090,M017,21504.92,Success,2025-07-13 05:43:30.488618,ICICI
T605543,U099,M013,17590.84,Success,2025-07-13 11:07:59.488930,Kotak
T877407,U098,M027,34865.71,Success,2025-05-05 19:55:37.489277,HDFC
T546157,U018,M009,23909.35,Success,2025-05-18 22:01:28.489591,ICICI
T187889,U037,M020,43850.64,Success,2025-06-05 00:26:46.489904,Axis
T370328,U025,M001,35486.53,Success,2025-07-11 23:43:04.490214,HDFC
T107459,U074,M017,5979.65,Success,2025-04-27 00:59:37.490524,Axis
T493247,U084,M007,34419.56,Success,2025-05-27 00:20:04.490835,SBI
T528705,U047,M004,7823.45,Success,2025-06-28 14:30:44.491154,Axis
T713805,U033,M009,42763.35,Failed,2025-06-06 11:12:00.491474,Axis
T692099,U047,M020,13850.47,Success,2025-07-01 10:09:23.491786,Axis
T516760,U097,M007,20720.09,Success,2025-07-11 10:35:22.492095,ICICI
T684646,U062,M006,18573.63,Success,2025-06-19 05:16:02.492405,HDFC
T607259,U033,M010,28924.79,Success,2025-07-10 12:14:03.492735,Axis
T839764,U051,M024,6989.62,Success,2025-07-19 05:06:04.493047,HDFC
T791308,U016,M024,11565.59,Success,2025-07-11 09:00:25.493436,Kotak
T833281,U021,M004,10801.46,Success,2025-06-04 05:36:17.493750,SBI
T924265,U044,M026,27573.75,Success,2025-07-03 00:29:30.494059,Axis
T817817,U091,M002,8120.83,Success,2025-06-27 01:55:48.494367,SBI
T105547,U012,M027,7351.89,Success,2025-07-25 05:38:40.494677,ICICI
T729402,U056,M003,3297.61,Success,2025-05-17 20:59:32.494987,HDFC
T488848,U011,M020,1983.99,Success,2025-06-02 15:46:29.495309,HDFC
T520106,U079,M021,26098.18,Success,2025-07-04 10:23:31.495621,Kotak
T726495,U008,M025,41029.41,Success,2025-06-27 12:13:01.495931,Axis
T618382,U057,M001,10165.19,Success,2025-06-29 02:52:53.496252,Axis
T942960,U067,M010,9817.85,Failed,2025-07-11 10:59:17.496584,Axis
T728636,U066,M017,34952.64,Success,2025-06-25 01:43:36.496898,SBI
T277715,U087,M002,18051.03,Success,2025-06-28 22:32:07.497244,Kotak
T100301,U021,M003,49841.18,Success,2025-07-11 00:59:59.497561,SBI
T518836,U046,M022,19817.64,Success,2025-06-22 05:53:45.497873,Axis
T310040,U067,M001,36872.58,Success,2025-05-03 00:07:11.498183,Axis
T194545,U071,M010,36334.32,Success,2025-06-19 15:03:36.498502,HDFC
T711248,U045,M012,48168.05,Success,2025-05-23 04:32:24.498823,Axis
T337288,U078,M007,22792.47,Success,2025-06-04 13:31:01.499137,HDFC
T702833,U001,M009,8834.24,Failed,2025-06-14 11:51:01.499448,Axis
T211636,U072,M003,25208.14,Success,2025-05-29 08:24:29.499760,HDFC
T222692,U066,M009,43818.04,Success,2025-07-14 07:00:03.500072,SBI
T931928,U074,M009,34740.17,Success,2025-06-01 22:53:27.500383,Axis
T690525,U062,M025,12239.34,Success,2025-05-29 07:41:49.500719,HDFC
T913274,U059,M022,23089.95,Success,2025-06-22 07:38:06.501033,HDFC
T128679,U062,M004,12965.21,Success,2025-06-02 11:55:24.501386,HDFC
T764442,U029,M022,35088.69,Failed,2025-07-13 00:44:29.501703,Kotak
T431067,U053,M012,25873.56,Success,2025-04-27 06:53:13.502015,HDFC
T834861,U034,M008,14435.75,Success,2025-06-04 01:48:21.502327,Kotak
T806423,U096,M027,17165.44,Failed,2025-06-19 04:25:44.502639,ICICI
T287155,U061,M011,17741.54,Success,2025-07-22 04:08:17.502949,ICICI
T701581,U035,M006,47361.19,Success,2025-07-01 15:59:08.503261,ICICI
T299405,U064,M024,10063.36,Success,2025-07-06 17:54:15.503572,HDFC
T353814,U034,M007,11537.46,Success,2025-07-16 09:46:57.503883,Kotak
T361824,U080,M012,7884.18,Success,2025-05-06 16:50:03.504194,HDFC
T225701,U011,M022,47793.41,Success,2025-06-13 04:13:21.504521,HDFC
T743644,U001,M025,42868.76,Success,2025-04-30 10:42:37.504846,Axis
T989203,U062,M012,31071.31,Success,2025-06-13 03:27:59.505201,HDFC
T702427,U036,M016,9225.31,Failed,2025-07-09 13:05:26.505523,ICICI
T635962,U036,M013,11182.43,Success,2025-06-21 07:57:27.505838,ICICI
T234475,U007,M017,39983.57,Failed,2025-06-11 18:47:48.506150,ICICI
T667036,U005,M017,17429.72,Success,2025-07-18 21:06:28.506460,HDFC
T819678,U100,M006,22914.08,Success,2025-05-08 00:42:30.506772,Axis
T832162,U067,M015,15851.0,Success,2025-04-27 03:50:49.507081,Axis
T112394,U087,M007,19033.46,Success,2025-05-06 02:59:23.507390,Kotak
T441244,U047,M020,43105.92,Success,2025-05-14 12:19:37.507699,Axis
T675210,U034,M008,13543.47,Success,2025-06-24 20:49:10.508009,Kotak
T459762,U047,M006,24988.62,Success,2025-05-16 18:48:23.508350,Axis
T539450,U090,M025,18678.25,Success,2025-07-18 06:57:15.508742,ICICI
T520051,U036,M015,9076.47,Failed,2025-05-09 01:48:24.509107,ICICI
T703867,U088,M008,40728.11,Success,2025-07-05 07:51:07.509447,HDFC
T383062,U031,M018,21667.72,Success,2025-06-02 07:45:10.509765,ICICI
T305587,U019,M026,47961.48,Success,2025-05-10 20:42:09.510078,HDFC
T595962,U002,M006,21133.88,Success,2025-05-09 09:34:19.510391,HDFC
T990649,U081,M017,26745.73,Success,2025-05-26 23:55:41.510701,HDFC
T923481,U063,M010,12623.6,Success,2025-07-18 16:41:05.511011,Kotak
T695417,U007,M013,5038.84,Failed,2025-05-12 04:50:40.511322,ICICI
T162952,U028,M027,12789.06,Success,2025-07-16 19:10:33.511634,Axis
T760458,U013,M015,37255.2,Failed,2025-05-21 13:32:10.511955,Kotak
T478496,U047,M018,27918.83,Success,2025-07-13 23:42:14.512269,Axis
T370233,U045,M001,20646.87,Success,2025-05-30 10:19:49.512602,Axis
T812597,U078,M007,28885.0,Success,2025-06-28 10:31:35.512921,HDFC
T780663,U069,M006,48970.72,Success,2025-05-23 23:25:00.513285,HDFC
T472358,U042,M022,25571.18,Success,2025-07-10 13:30:55.513608,Kotak
T872303,U058,M029,4012.54,Success,2025-06-24 22:10:13.513923,Kotak
T400441,U060,M021,47834.06,Success,2025-07-19 15:25:02.514237,ICICI
T275715,U082,M026,46435.48,Success,2025-06-06 07:08:02.514549,ICICI
T761938,U079,M019,20298.16,Success,2025-07-23 09:51:49.514860,Kotak
T174809,U011,M006,17246.91,Success,2025-05-26 18:41:47.515170,HDFC
T432270,U084,M010,35550.63,Success,2025-06-24 02:52:46.515482,SBI
T775958,U051,M009,44395.82,Success,2025-07-11 04:01:54.515791,HDFC
T480805,U096,M019,26094.69,Success,2025-06-09 01:28:44.516100,ICICI
T534098,U022,M006,42725.17,Success,2025-05-08 11:35:39.516410,Axis
T863124,U031,M022,12657.19,Success,2025-07-07 13:35:07.516744,ICICI
T834733,U096,M003,10607.52,Success,2025-06-03 21:24:48.517092,ICICI
T208013,U013,M003,46846.0,Success,2025-06-11 06:49:59.517427,Kotak
T675074,U007,M001,38569.59,Success,2025-06-16 05:11:55.517743,ICICI
T902156,U011,M004,13196.37,Success,2025-05-11 10:02:44.518055,HDFC
T188406,U084,M030,44285.02,Success,2025-05-26 09:06:58.518374,SBI
T340497,U032,M024,14280.35,Success,2025-06-26 04:02:09.518697,Kotak
T232552,U017,M017,41942.04,Success,2025-04-29 02:48:22.519010,SBI
T136862,U085,M012,43032.4,Failed,2025-05-27 22:00:15.519321,SBI
T599284,U060,M028,27075.15,Success,2025-05-22 19:00:06.519633,ICICI
T675191,U057,M005,48480.16,Failed,2025-07-03 01:48:33.519943,Axis
T665484,U023,M019,29919.45,Success,2025-06-26 14:40:39.520253,Kotak
T885290,U082,M029,28242.83,Success,2025-06-16 03:58:48.520581,ICICI
T770864,U082,M018,15552.1,Success,2025-05-30 01:11:27.520893,ICICI
T605048,U070,M008,40254.92,Success,2025-06-08 05:50:21.521251,Axis
T422823,U047,M014,13064.37,Success,2025-05-25 19:36:23.521572,Axis
T111068,U001,M017,40787.45,Success,2025-07-17 16:05:19.521884,Axis
T242921,U045,M010,23512.98,Success,2025-04-27 03:36:37.522197,Axis
T821179,U063,M025,23905.65,Success,2025-04-27 05:30:38.522529,Kotak
T903072,U056,M026,14716.84,Success,2025-05-18 19:00:04.522894,HDFC
T935471,U001,M018,18744.83,Success,2025-06-05 07:38:39.523213,Axis
T687783,U056,M013,12569.82,Success,2025-07-04 18:09:23.523536,HDFC
T872924,U083,M013,41438.5,Success,2025-05-17 18:14:52.523852,HDFC
T375754,U011,M014,31303.62,Success,2025-06-15 12:01:08.524165,HDFC
T901676,U079,M026,34726.84,Success,2025-05-22 17:43:18.524492,Kotak
T398505,U084,M024,26644.02,Success,2025-05-22 10:37:51.524811,SBI
T532961,U025,M028,3516.35,Failed,2025-05-09 14:35:14.525166,HDFC
T403662,U015,M021,22821.62,Success,2025-06-09 07:15:15.525497,HDFC
T385353,U090,M020,24650.6,Success,2025-05-27 11:23:03.525821,ICICI
T120337,U020,M002,48488.84,Success,2025-04-28 11:47:56.526135,SBI
T294969,U014,M010,13532.84,Success,2025-07-04 18:45:27.526447,ICICI
T559713,U094,M001,11717.24,Success,2025-05-10 23:20:55.526757,SBI
T115440,U064,M007,17161.45,Success,2025-05-26 14:15:23.527068,HDFC
T923892,U064,M012,23237.85,Success,2025-07-12 04:23:00.527378,HDFC
T133278,U043,M003,42192.96,Success,2025-05-10 12:38:22.527747,Axis
T158760,U035,M025,19681.85,Success,2025-06-18 01:57:33.528133,ICICI
T592984,U024,M007,44795.38,Failed,2025-05-20 14:57:27.528469,ICICI
T956949,U049,M027,729.51,Success,2025-07-09 22:08:21.528794,SBI
T849398,U032,M013,38584.14,Success,2025-06-08 08:24:14.529147,Kotak
T359168,U095,M002,10039.08,Success,2025-07-06 17:39:23.529477,Axis
T908447,U013,M017,33333.79,Success,2025-05-16 13:56:50.529792,Kotak
T595793,U050,M022,48064.57,Success,2025-05-27 17:01:19.530105,Axis
T266316,U081,M024,2205.08,Failed,2025-06-18 16:50:39.530415,HDFC
T646230,U016,M009,24113.36,Success,2025-05-25 08:30:54.530726,Kotak
T308376,U047,M029,2699.17,Success,2025-06-30 01:44:30.531035,Axis
T328367,U015,M008,31682.16,Success,2025-05-27 20:24:05.531347,HDFC
T115799,U022,M026,13877.39,Success,2025-05-07 23:02:02.531659,Axis
T515035,U032,M001,48444.86,Success,2025-06-21 18:14:16.531980,Kotak
T921533,U089,M016,34451.49,Success,2025-05-11 09:23:15.532293,HDFC
T489439,U099,M003,12511.24,Success,2025-06-13 21:07:35.532635,Kotak
T195841,U088,M020,16987.26,Success,2025-07-09 02:08:01.532953,HDFC
T755498,U008,M002,17840.33,Success,2025-05-11 06:53:10.533317,Axis
T835395,U069,M026,5458.84,Failed,2025-06-12 16:59:11.533638,HDFC
T343977,U041,M018,39449.24,Success,2025-07-08 19:27:47.533951,HDFC
T464189,U057,M024,9728.97,Success,2025-07-02 06:17:56.534266,Axis
